"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.fr/dp/B00G31W88W","https://m.media-amazon.com/images/I/51nRY6abLtL._SX450_.jpg","B00G31W88W","Shure BLX1 Émetteur sans Fil Bodypack avec Interrupteur Marche/arrêt, réglage du Gain réglable, connecteur TQG – pour Une Utilisation avec Les systèmes de Microphone sans Fil BLX (récepteur Vendu","Shure","FBM","Instruments de musique et Sono",2555,042406248174,"N/A",0042406248174,"N/A","Micros sans fil",107,164,"N/A",9,9,-70,1403.7,1403.56,5,5,"SonoVente","France",3,121,78,"Small Parcel",3.23,5.24,11.14,0.62,"N/A","N/A","06/01/2025",131,4,0,1.71
"https://amazon.fr/dp/B0FKTC51MY","https://m.media-amazon.com/images/I/71C-L8ZPE0L._SX450_.jpg","B0FKTC51MY","GXSDYYDS 100 × 60cm Miroir Salle de Bain avec Eclairage, Miroir LED Salle de Bain Asymétrique avec Interrupteur Tactile, lumière réglable 3 Couleurs, Anti-buée, Miroirs Lumineux Salle de Bain, IP54","GXSDYYDS","FBM","Cuisine et Maison",72116,"N/A","N/A","N/A","N/A","Miroirs cosmétiques muraux",89,149.99,-9,18,16,-46,2697.48,2458.15,4,5,"feizai668","China",2,0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","01/01/2026",7,6,4,4.42
"https://amazon.fr/dp/B07QTKR3DQ","https://m.media-amazon.com/images/I/61jkKeECxHL._SX450_.jpg","B07QTKR3DQ","KDL Kit Complet de système de contrôle d'accès RFID Clavier Autonome avec Verrouillage de gâche électrique de Type NO, Alimentation DC12V / 3A, Interrupteur de Porte, 10pcs étiquettes de clé RFID","Kadongli","FBA","Bricolage",7351,637195450619,"N/A",0637195450619,"N/A","Alarmes maison",8,56.99,-6,112,112,54,6385.95,6385.81,62,4,"Kadongli","China",2,771,97,"Small Parcel",4.45,5.71,8.23,2.13,"N/A","N/A","03/01/2025",82,8,0,1.81
"https://amazon.fr/dp/B0FV3L543H","https://m.media-amazon.com/images/I/71xxaQ3ou3L._SX450_.jpg","B0FV3L543H","VEVOR Pompe Submersible Eaux Usées 1500 W Pompe Puisard Fonte 21000 L/h avec Interrupteur à Flotteur Automatique, Hauteur Refoulement 18 m, Évacuation Eaux Usées pour Piscines, Étangs, Zones Inondées","VEVOR","FBM","Bricolage",46739,197988156468,"N/A",0197988156468,"N/A","Pompes de relevage",51,166.99,-16,198,6,,13072.4,1083,17,4.2,"VEVOR Direct Store FR","China",2,0,"N/A","Standard Oversize",23.23,13.58,10.04,57.65,"N/A","N/A","02/01/2026",5,9,6,11.65
"https://amazon.fr/dp/B073JW23C1","https://m.media-amazon.com/images/I/71C1Zx3J4CL._SX450_.jpg","B073JW23C1","Velamp TL1201-N Lampe Pince, Culot pour Ampoule E27, Compatible LED, Bras Flexible, avec câble et Interrupteur. en métal. pour Chambre d'enfant, Bureau, Table de Nuit, Chevet, 6 W, Noir","Velamp","Amazon","Luminaires et Éclairage",981,"N/A",08003910100053,8003910100053,"N/A","Lampes de table",27,12.9,-6,295,295,-41,3801.61,3798.52,412,4.6,"Amazon","N/A",4,3483,27,"Standard Parcel",5.12,5.51,8.27,1.79,"N/A","N/A","12/01/2025",104,6,0,0.72
"https://amazon.fr/dp/B0FDB9HS1F","https://m.media-amazon.com/images/I/61IoN17OtxL._SX450_.jpg","B0FDB9HS1F","Tapo S112 Module interrupteur connecté Matter, relais double 6 A Wi-Fi et Bluetooth, Contrôle des volets roulants et de l'éclairage, Compatible avec HomeKit, Alexa, Google Home, Hub non requis","Tapo","Amazon","Commerce, Industrie et Science",243,"N/A","N/A",8885021370903,"N/A","Relais",1,19.99,8,681,681,-49,13236.62,13229.69,438,4.6,"Amazon","N/A",2,0,"N/A","Standard Envelope",0.94,1.93,3.27,0.11,"N/A","N/A","11/01/2025",8,9,0,1.56
"https://amazon.fr/dp/B000KSLZIS","https://m.media-amazon.com/images/I/61caNeih2BL._SX450_.jpg","B000KSLZIS","Theo Klein 6863 Miele Aspirateur I A piles avec effet sonore et fonction aspirante I Avec interrupteur et compartiment à poussière amovible I Jouet pour enfants à partir de trois ans","Theo Klein","Amazon","Jeux et Jouets",36097,885300845243,04009847068637,5889332818621,"N/A","Nettoyage et ménage",56,24.95,-54,76,76,,1892.84,1892.42,444,4,"Amazon","N/A",3,120,76,"Standard Parcel",7.95,8.15,17.68,3.57,"N/A","N/A","02/01/2026",203,1,0,0.17
"https://amazon.fr/dp/B0DS1YWCQ5","https://m.media-amazon.com/images/I/81AGhbnKQjL._SX450_.jpg","B0DS1YWCQ5","HOMCOM Miroir Salle de Bain avec éclairage Ø 70 cm, Miroir Rond LED Mural rétro-éclairé, intensité Variable, Fonction Anti-buée, Interrupteur Tactile, Affichage de l'heure et de la température, Noir","HOMCOM","Amazon","Cuisine et Maison",255734,"N/A","N/A",3662970289761,"N/A","Miroirs muraux",636,109.9,-13,19,19,76,1955.51,1955.35,18,4.5,"Amazon","N/A",2,183,"N/A","Large Oversize",31.89,31.89,4.33,22.05,"N/A","N/A","01/01/2026",14,9,0,1.06
"https://amazon.fr/dp/B0D3PY33KN","https://m.media-amazon.com/images/I/71yFDAYmR1L._SX450_.jpg","B0D3PY33KN","Lampadaire salon livré avec une ampoule E27 12W, lampadaire LED dimmable avec 3 températures de couleur, abat-jour en lin, interrupteur au pied, adapté pour chambre à coucher, lecture, bureau, etc.","Yicenscoltd","FBA","Luminaires et Éclairage",1292,"N/A","N/A","N/A","N/A","Lampadaires",26,45.99,-8,207,207,-24,9502.26,9502.13,184,4.2,"Yicens","United Kingdom of Great Britain and Northern Ireland",2,2622,"N/A","Standard Parcel",7.36,8.7,17.44,5.25,"N/A","N/A","02/01/2025",22,10,0,1.14
"https://amazon.fr/dp/B0DJFQX8H4","https://m.media-amazon.com/images/I/81suEdngGYL._SX450_.jpg","B0DJFQX8H4","Shelly 2PM Gen3 - Interrupteur volet roulant connecté Wi-Fi, 2 Canaux - 16 A, Mesure de consommation électrique, app iOS Android, puce Shelly 8MB, Compatible avec Alexa, Google Home - Lot de 4","Shelly","Amazon","Commerce, Industrie et Science",18717,"N/A","N/A",3800235261927,"N/A","Relais électromécaniques",30,104.94,-3,59,10,128,3097,1128.93,487,4.7,"Amazon","N/A",3,528,"N/A","Extra Large Envelope",1.81,1.85,2.72,0.29,"N/A","N/A","08/01/2025",17,7,3,0.12
"https://amazon.fr/dp/B0FQNV4Y7J","https://m.media-amazon.com/images/I/61xdJKhnBQL._SX450_.jpg","B0FQNV4Y7J","FDTEK PD 20W Prise de Table avec USB C, Multiprise de Bureau avec Interrupteur Individuel, Prise d'angle 4 Prises avec 4 USB, Multiprise Fiche Plate pour Bureau et Maison, 2M Câble","FDTEK","FBA","Bricolage",2650,"N/A","N/A","N/A","N/A","Multiprises",97,28.79,444,302,62,-22,8638.54,1947.54,235,4.6,"Heyingshangwu","China",2,0,"N/A","Extra Large Envelope",2.32,5.28,11.46,1.9,"N/A","N/A","01/01/2026",3,7,4,1.28
"https://amazon.fr/dp/B08X7DCSN4","https://m.media-amazon.com/images/I/71p91-g2Y2L._SX450_.jpg","B08X7DCSN4","Güde 94679 Pompe submersible pour eaux usées GS 750.1 INOX (interrupteur à capteur réglable sur 4 positions, gaine en acier inoxydable, volume de refoulement 15000 l/h), noir, acier inoxydable, bleu","Güde","Amazon","Bricolage",23460,"N/A","N/A",4015671429827,"N/A","Pompes de relevage",27,102.85,9,45,45,-36,4569.55,4569.24,314,4,"Amazon","N/A",5,396,"N/A","Standard Oversize",7.24,9.57,18.98,15.43,"N/A","N/A","01/01/2025",60,6,0,0.14
"https://amazon.fr/dp/B09R9XQR2M","https://m.media-amazon.com/images/I/71e38JXJ1vL._SX450_.jpg","B09R9XQR2M","Willpower Câblage à Barres Lumineuses LED Faisceau de Fil avec 12V 18AWG 40A Relais et Interrupteur, 3 épingles, 1 Phare Peuvent être Connectés, Câble pour Rampe LED ATV Camion Tout-Terrain Voiture","Willpower","FBA","Auto et Moto",7232,"N/A","N/A","N/A","N/A","Kits de câblage",17,16.99,-10,124,67,-7,2275.04,1139.96,259,4.5,"gzyizai","China",2,987,190,"Extra Large Envelope",1.85,6.3,7.91,0.73,"N/A","N/A","11/01/2025",50,7,16,0.48
"https://amazon.fr/dp/B0F64Y46P4","https://m.media-amazon.com/images/I/31+wlh7F-gL._SX450_.jpg","B0F64Y46P4","Cube Multiprise 8-en-1 avec USB C PD 20W, 3680W avec Interrupteur et Rallonge Electrique, EYMUOBC 4 Prises avec et 4 Ports USB, Câble Extension 2M, pour Maison, Bureau et Voyage","EYMUOBC","FBA","Bricolage",632,"N/A","N/A",6979439200128,"N/A","Multiprises",28,17.99,10,704,704,-21,12952.14,12945.85,320,4.5,"QIZOO LIMITED","United Kingdom of Great Britain and Northern Ireland",2,0,"N/A","Small Parcel",3.43,3.78,7.17,0.9,"N/A","N/A","11/01/2025",11,6,0,2.27
"https://amazon.fr/dp/B0F8BXPLQF","https://m.media-amazon.com/images/I/41wH8Tz-XPL._SX450_.jpg","B0F8BXPLQF","OUTON Lampadaire sur Pied Salon, 3 Températures de Couleur avec 9W Ampoule & Interrupteur à Pied, Lampe de Lecture LED avec Abat-Jour en Lin, Design Vintage Moderne pour Chambre et Bureau(Turquoise)","OUTON","FBA","Luminaires et Éclairage",403,"N/A","N/A","N/A","N/A","Lampadaires",5,39.99,1,308,54,-57,12783.28,2249.96,386,4.6,"XINLISTORE EU","China",2,0,"N/A","Standard Parcel",5.59,13.11,13.78,6.88,"N/A","N/A","12/01/2025",10,8,5,0.8
