"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.fr/dp/B0DZCNPJWF","https://m.media-amazon.com/images/I/71kgTmVp9AL._SX450_.jpg","B0DZCNPJWF","Module Carplay sans fil pour Porsche PCM3.1 Cayenne Macan 911 Panamera Bosxter Android Auto Accessoires de voiture","autoabc","FBA","High-Tech",26851,"N/A","N/A","N/A","N/A","Récepteurs multimédia",28,199,-12,13,13,112,2641.41,2641.27,6,4.5,"AUTOABC-FR","China",2,0,"N/A","Small Parcel",2.72,8.11,9.96,1.92,"N/A","N/A","02/01/2026",11,8,0,2.21
"https://amazon.fr/dp/B00FS7AR08","https://m.media-amazon.com/images/I/71viYIyi4EL._SX450_.jpg","B00FS7AR08","Dunlop Réhausseur Voiture Enfant 135-150cm - Sièges Auto ECE R129-3 Ans Ergonomique avec Housse Lavable - Noir","DUNLOP","Amazon","Bébé et Puériculture",523,"N/A","N/A",8711252006758,"N/A","Sièges auto",10,25.49,34,526,244,-5,12400.22,6226.64,429,3.7,"Amazon","N/A",2,0,"N/A","Standard Parcel",5.04,13.39,14.57,0.53,"N/A","N/A","08/01/2025",17,6,3,1.23
"https://amazon.fr/dp/B0D9B1WQ4B","https://m.media-amazon.com/images/I/61LIEavh4nL._SX450_.jpg","B0D9B1WQ4B","Protection de Dossier de Voiture Enfants,Protections de Sièges Arrière Voiture,Protections Dossier de Siège,Sièges Auto Avant Anti-Coup de Pied et Anti-Saleté,2PCS","Bavooty","FBA","Bébé et Puériculture",2707,"N/A","N/A","N/A","N/A","Protections de sièges",12,12.99,9,107,107,354,1462.26,1461.28,129,4.2,"FeiXiehouse","China",2,0,"N/A","Standard Envelope",0.91,8.27,11.06,0.51,"N/A","N/A","02/01/2026",20,7,2,0.83
"https://amazon.fr/dp/B0FSDJXK1T","https://m.media-amazon.com/images/I/413wZ4XAbfL._SX450_.jpg","B0FSDJXK1T","OBD2 Valise Diagnostic Auto Voiture: OBD Diagnostique Auto Multimarque Français avec Lecture en Temps Réel des Données - Lecteur de Codes de Panne Moteur Scanner pour BMW Audi Peugeot VW Véhicules","UWALK","FBA","Auto et Moto",609,718653597708,"N/A",0718653597708,"N/A","Outils diagnostics pour système de moteur OBD-II",5,48.99,-10,595,595,3,27538.76,27536.85,365,4.4,"wanglifushi","N/A",6,0,"N/A","Extra Large Envelope",2.01,5.28,8.78,1.08,"N/A","N/A","12/01/2025",5,7,0,1.63
"https://amazon.fr/dp/B0FDF98GTF","https://m.media-amazon.com/images/I/71-jwdc8FhL._SX450_.jpg","B0FDF98GTF","OBD2 Diagnostic Auto Valise Voiture: OBD Diagnostique Français Auto Multimarque pour BMW Peugeot VW Véhicules après 2002, Lecteur de Codes de Panne Moteur avec Lecture en Temps Réel des Données","Onherm","FBA","Auto et Moto",2989,722549914920,"N/A",0722549914920,"N/A","Outils diagnostics pour système de moteur OBD-II",36,34.99,-13,68,68,-60,2366.53,2366.37,194,4.2,"ARESTAGLUTINADA, UNIPESSOAL LDA","Portugal",2,0,"N/A","Large Envelope",1.57,5.16,6.73,0.73,"N/A","N/A","09/01/2025",9,10,2,0.35
"https://amazon.fr/dp/B079VSKLFW","https://m.media-amazon.com/images/I/51TTQPgMm5L._SX450_.jpg","B079VSKLFW","GYS Auto Chargeur de batterie pour Voiture Camions Moto Capacité de batterie À partir de 18 15Ah 029477","GYS","Amazon","Auto et Moto",77418,"N/A",03154020029477,3154020029477,"N/A","Chargeurs de batterie",334,144.31,-4,9,9,-53,1381.18,1381.04,4,5,"Amazon","N/A",7,83,295,"Standard Parcel",2.6,7.68,14.25,2.98,"N/A","N/A","11/01/2025",97,9,0,2.14
"https://amazon.fr/dp/B0FM43M4VW","https://m.media-amazon.com/images/I/81FfgVn5ZHL._SX450_.jpg","B0FM43M4VW","BubbleBum TelePort Rehausseur Voiture Enfant, Siège Auto Réhausseur, Siege Auto Portable Télescopique, Idéal au Quotidien et Pliable pour le Voyage, Certifié R129, Pour Enfants 125 cm à 150 cm – Noir","bubblebum","FBA","Bébé et Puériculture",3852,"N/A","N/A",5060233831081,"N/A","Sièges auto",74,69.99,-9,82,82,,5755.53,5754.56,28,4.5,"BubbleBum Uk Ltd","United Kingdom of Great Britain and Northern Ireland",2,0,"N/A","Standard Parcel",6.34,10.47,17.44,6.53,"N/A","N/A","02/01/2026",7,8,0,4.33
"https://amazon.fr/dp/B0DSL8S8LT","https://m.media-amazon.com/images/I/61f9dk2MmCL._SX450_.jpg","B0DSL8S8LT","KRASER KR842Y Antivol Voiture, Haute Sécurité, Canne Antivol Voiture Double Barre, Bloque Volant Plus Robuste et Dissuasif, Crochets Protection Anti-Rayures, Bloc Anti Vol Universel Auto Camping-Car","KRASER","Amazon","Auto et Moto",1259,"N/A","N/A",8423885808424,"N/A","Antivols",9,39.99,-15,206,206,133,8246.42,8246.31,202,4.3,"Amazon","N/A",3,0,"N/A","Standard Parcel",3.82,6.57,17.13,4.61,"N/A","N/A","02/01/2026",14,8,1,1.02
"https://amazon.fr/dp/B0DPMKCW5C","https://m.media-amazon.com/images/I/81cI-sbPI4L._SX450_.jpg","B0DPMKCW5C","Gardigo® Anti Martre Voiture à Ultrasons – Répulsif Fouine, Loir, Souris, Rats, Rongeurs avec LED Flash – sur Piles ou Batterie Auto – Protection Voiture, Grenier, Garage, Jardin – Couverture 60 m²","Gardigo","FBA","Auto et Moto",1119,"N/A","N/A",4260664815679,"N/A","Répulsifs anti-nuisibles à ultrasons",6,24.99,-25,258,258,70,6447.68,6444.95,321,4.3,"tevigo gmbh","Germany",2,1080,"N/A","Small Parcel",2.44,3.5,6.57,0.35,"N/A","N/A","02/01/2026",15,8,0,0.8
"https://amazon.fr/dp/B0DM7YXW86","https://m.media-amazon.com/images/I/61L7bPUW2BL._SX450_.jpg","B0DM7YXW86","VEVOR Chariot de Manutention de Voiture Capacité 680 kg, Chariot Déplace Voiture à Cliquet, Roues Rotatives à 360 °, Aide à la Manœuvre Positionnement pour Véhicule Camion Remorque Réparation Auto","VEVOR","Amazon","Commerce, Industrie et Science",12363,197988994954,"N/A",0197988994954,"N/A","Chariots de manutention",87,93.9,-20,21,21,-39,1959.78,1959.63,99,4.3,"Amazon","N/A",2,0,"N/A","Standard Oversize",8.11,8.19,26.22,37.96,"N/A","N/A","11/01/2025",11,9,0,0.22
"https://amazon.fr/dp/B0FPFKF1P2","https://m.media-amazon.com/images/I/71FGcahrapL._SX450_.jpg","B0FPFKF1P2","Caliber BC112SA-PRO – Caisson de Basse Voiture 12 Pouces Actif avec amplificateur intégré – Subwoofer Auto 200W RMS – 1000W crête – Noir","Caliber","FBA","High-Tech",7829,"N/A","N/A",8714505051086,"N/A","Caissons  de basse",2,144.99,-10,50,26,-80,6409.63,3721.43,362,4,"Caliber Europe","Netherlands",2,0,"N/A","Standard Oversize",15.47,16.14,22.24,32.69,"N/A","N/A","12/01/2025",6,6,2,0.14
"https://amazon.fr/dp/B0G48Q2C6F","https://m.media-amazon.com/images/I/715lVwlaglL._SX450_.jpg","B0G48Q2C6F","CarPlay sans Fil et pour A-pple Carplay&Android Auto,Écran Tactile IPS de 10.26'' ecran Voiture,Voiture Autoradio,Autoradio Portable avec Mirrorlink/Bluetooth/GPS Navigation/Contrôle Vocal Google/Siri","XVDXVC","FBA","High-Tech",4847,"N/A","N/A","N/A","N/A","Autoradio",36,55.99,"N/A",294,76,,13048.04,3985.54,198,3.8,"OÜ Anzelaestih","Estonia",2,0,"N/A","Small Parcel",4.65,5.67,11.42,1.76,"N/A","N/A","02/01/2026",3,7,3,1.49
"https://amazon.fr/dp/B0FVLPG4Z7","https://m.media-amazon.com/images/I/61RcP-Qrw-L._SX450_.jpg","B0FVLPG4Z7","XIAOMI Compresseur Air 2 Pro, 150PSI, Gonflage Auto Voiture/Moto/Vélo/Trottinette/Ballons, Augmentation Rapide de la Pression en 45 Secondes","XIAOMI","FBM","Auto et Moto",25844,"N/A","N/A",5025813978945,"N/A","Compresseurs d'air portatifs",117,65,-25,30,30,-98,1993.93,1993.85,16,4.4,"BARRYTECH ELECTRONICA S.L.","N/A",2,0,"N/A","Small Parcel",3.31,4.29,10.47,2.89,"N/A","N/A","12/01/2025",4,7,0,1.9
"https://amazon.fr/dp/B005AXTGMK","https://m.media-amazon.com/images/I/41Q4pFR3cPL._SX450_.jpg","B005AXTGMK","AUTO-PLAST PRODUKT APP K 55 Colle en spray utilisable sur les matériaux les plus variés | Multi-Usage | Parfait pour reparation tissu ciel de toit voiture, plafond de voiture | 400 ml","AUTO-PLAST PRODUKT","Amazon","Bricolage",1237,"N/A","N/A",5907782033545,"N/A","Sprays adhésifs",4,13.99,-11,402,402,-14,5617.95,5613.79,271,4.3,"Amazon","N/A",3,4044,247,"Small Parcel",2.56,2.6,7.8,0.79,"N/A","N/A","11/01/2025",33,5,0,1.48
"https://amazon.fr/dp/B0G6D3DN4N","https://m.media-amazon.com/images/I/61VqqWUJEeL._SX450_.jpg","B0G6D3DN4N","Écran Voiture 7"" avec Carplay et Android Auto sans Fil – Autoradio Portable avec Écran Tactile | Caméra de Recul | Transmetteur FM, AUX,USB| Play pour la Plupart des Voiture (7 Pouces + Caméra)","ElecPod","FBA","High-Tech",12153,709084190668,"N/A",0709084190668,"N/A","Écrans de tableau de bord intégrés",15,41.99,"N/A",166,166,,6956.28,6956.12,87,3.9,"LAMPOLEXARAN TRADING LTD","Cyprus",2,0,"N/A","Small Parcel",4.37,6.69,7.91,1.79,"N/A","N/A","02/01/2026",3,8,2,1.91
"https://amazon.fr/dp/B0FLK3LM86","https://m.media-amazon.com/images/I/81ARfjg6aLL._SX450_.jpg","B0FLK3LM86","tectake® Siège auto bébé enfant 0-36 kg pour enfants de 40-150 cm Siege auto bebe Pivotant 360° avec Fixation Isofix, Harnais 5 points & fixation Top Tether Sécurité Voiture i-Size (ECE R129)","tectake","FBM","Bébé et Puériculture",19548,"N/A","N/A",4061173307613,"N/A","Sièges auto",286,134.9,-9,8,8,30,1123.09,1122.85,4,5,"Made4Home SAS","France",2,0,"N/A","Standard Oversize",24.02,19.69,18.11,28.66,"N/A","N/A","01/01/2026",7,9,0,2.08
"https://amazon.fr/dp/B00M08W9O0","https://m.media-amazon.com/images/I/610lAa0pt3L._SX450_.jpg","B00M08W9O0","Artago 869 Antivol Voiture Haut de Gamme, Canne Antivol Voiture Plus Sûr Autour du Rayon, Bloque Volant Verrouillage Plus Pratique Presse&Clic, Bloc Barre Anti Vol Universel pour Auto SUV Camping-Car","Artago","Amazon","Auto et Moto",8741,"N/A",08423885008695,8423885008695,"N/A","Antivols",71,46.96,-7,40,40,384,1870.01,1869.51,464,4.4,"Amazon","N/A",4,274,-20,"Standard Parcel",3.03,9.13,16.65,3.02,"N/A","N/A","06/01/2024",140,7,0,0.09
"https://amazon.fr/dp/B0G6KV7YDY","https://m.media-amazon.com/images/I/41S5JnzQsNL._SX450_.jpg","B0G6KV7YDY","Vortisys Shampouineuse Canapé 530W, Nettoyeur canapé tissu Portable avec Fonction Auto-Nettoyante, Aspirateur Nettoyeur avec pour Canapés, Intérieur de Voiture et Tapis","Vortisys","FBM","Cuisine et Maison",58637,717405332789,"N/A",0717405332789,"N/A","Nettoyeurs tapis et moquettes",52,99.98,15,235,235,,23161.72,23161.19,33,4.8,"Mobile Morning Trading","Germany",2,0,"N/A","Standard Oversize",13.39,12.6,12.6,11.02,"N/A","N/A","02/01/2026",3,9,3,7.14
"https://amazon.fr/dp/B0CC2CZDMZ","https://m.media-amazon.com/images/I/71OfHtbVunL._SX450_.jpg","B0CC2CZDMZ","MOTOS Tapis de sol caoutchouc pour Fiat Ducato III 2006-2020 Améliorez Votre Confort de Voyage avec Le tapis noir antidérapant Auto 3D- tapis voiture Tous Temps pour Voiture, Protection Contre les sal","MOTOS","FBM","Auto et Moto",89133,"N/A","N/A",5905353112392,"N/A","Tapis de sol",2126,105.99,-6,12,12,875,1321.6,1321.3,26,4.5,"MOTOS EU","Poland",2,0,"N/A","Standard Oversize",15.75,17.72,13.78,4.41,"N/A","N/A","02/01/2026",30,9,0,0.48
"https://amazon.fr/dp/B0FCMBN2SY","https://m.media-amazon.com/images/I/51Ru5SbgxeL._SX450_.jpg","B0FCMBN2SY","Volam Écran CarPlay 10,25 Pouces,Car Play Voiture avec Net-flix/Youtube,CarPlay et Android Auto,carplay Voiture,écran Tactile 1920 x 720 Pixels,caméra de recul,Wi-FI/Bluetooth 2.4G et 5G","Volam","FBA","High-Tech",61856,"N/A",00758918446839,"N/A","N/A","Autoradio",1069,129.99,-31,20,20,-71,2196.02,2195.72,190,4.4,"LIGHTSHOP","China",3,0,"N/A","Small Parcel",4.29,5.55,11.5,2.69,"N/A","N/A","01/01/2026",9,7,0,0.11
"https://amazon.fr/dp/B09V33Q7ZC","https://m.media-amazon.com/images/I/71gOCSOCSqL._SX450_.jpg","B09V33Q7ZC","MOTOS Tapis de sol caoutchouc pour Iveco Daily IV depuis 2014 Améliorez Votre Confort de Voyage avec Le tapis noir antidérapant Auto No.77- tapis voiture Tous Temps pour Voiture, Protection Contre les","MOTOS","FBM","Auto et Moto",62373,"N/A","N/A",5904708824409,"N/A","Tapis de sol",1472,59.99,-6,38,23,283,2097.09,1365.24,86,4.3,"MOTOS EU","Poland",2,209,140,"Standard Oversize",15.75,17.72,13.78,4.41,"N/A","N/A","02/01/2026",31,9,12,0.44
"https://amazon.fr/dp/B0BZSVJYPH","https://m.media-amazon.com/images/I/71t-Z6hgQ4L._SX450_.jpg","B0BZSVJYPH","ELMASLINE 3D Tapis de Sol et Tapis de Coffre pour Renault Arkana (2022-2026) | Tapis de Voiture et Bac de Coffre | Accessoires Auto","Elmasline","FBM","Auto et Moto",8585,"N/A","N/A",4251622333847,"N/A","Tapis de coffre",23,69.95,17,39,39,38,2705.79,2705.23,32,4.2,"herneland","Germany",2,202,"N/A","Standard Oversize",45.28,5.91,5.91,15.43,"N/A","N/A","02/01/2026",13,9,0,1.21
"https://amazon.fr/dp/B0GFL5XZMM","https://m.media-amazon.com/images/I/610QPUKIrtL._SX450_.jpg","B0GFL5XZMM","Micmetago Dashcam 4K avec Batterie Intégrée, Dashcam Auto sans Fil avec Parküberwachung 24h, Caméra Voiture Avant & Arrière, Grand Angle, Vision Nocturne, Boucle d’Enregistrement","Micmetago","FBM","High-Tech",64173,"N/A","N/A","N/A","N/A","Caméra de bord",299,113,180,9,9,,1003.1,1003.01,"N/A","N/A","lechushangmaobaihuo","China",2,0,"N/A","Small Parcel",3.94,3.94,3.94,0.66,"N/A","N/A","02/01/2026",2,9,0,"N/A"
"https://amazon.fr/dp/B0GCLMYSB5","https://m.media-amazon.com/images/I/61kwtoozIuL._SX450_.jpg","B0GCLMYSB5","RYQLVOT Chargeur de Batterie Voiture 12V 10A LiFePO4 Chargeur Batterie Auto Moto Intelligent avec Mode Réparation Écran LCD pour AGM Gel SLA Wet LiFePO4","RYQLVOT","FBA","Auto et Moto",19295,"N/A","N/A",6978545731397,"N/A","Chargeurs de batterie",128,26.99,88,242,242,,6419.35,6417.05,344,4.5,"DOUBLE CHOW LIMITED","United Kingdom of Great Britain and Northern Ireland",2,0,"N/A","Small Parcel",2.64,5.12,9.17,1.39,"N/A","N/A","02/01/2026",3,9,3,0.7
"https://amazon.fr/dp/B0BSD39T7Y","https://m.media-amazon.com/images/I/81uHjOrnJPL._SX450_.jpg","B0BSD39T7Y","DBS – Tapis de Voiture - sur Mesure pour Peugeot 208 (03/2012-09/2019) – Antidérapants avec Clips de Fixation – 4 Tapis Auto Avant/arrière – Moquette Noire","DBS","Amazon","Auto et Moto",441,"N/A","N/A",3261887673849,"N/A","Tapis de sol",2,29.99,4,321,321,15,9573.05,9570.2,181,4.4,"Amazon","N/A",3,2672,35,"Standard Oversize",1.18,18.9,27.56,2.43,"N/A","N/A","10/01/2025",37,4,0,1.79
"https://amazon.fr/dp/B0CZRZD8FP","https://m.media-amazon.com/images/I/81gA85KKV3L._SX450_.jpg","B0CZRZD8FP","DBS – Tapis de Voiture - sur Mesure pour Citroën C4 (11/2004-07/2011) – Antidérapants avec Clips de Fixation – 4 Tapis Auto Avant/arrière – Moquette Noire","DBS","FBM","Auto et Moto",7710,"N/A","N/A",3261887677106,"N/A","Tapis de sol",140,29.99,-6,43,43,71,1288.99,1288.42,22,4.1,"Housses Auto DBS","France",2,336,"N/A","Standard Oversize",0.98,20.67,30.71,2.93,"N/A","N/A","10/01/2025",18,4,0,1.95
"https://amazon.fr/dp/B0BSD3L48B","https://m.media-amazon.com/images/I/81d0E3ck91L._SX450_.jpg","B0BSD3L48B","DBS – Tapis de Voiture - sur Mesure pour Renault Megane 4 dès 01/2016 – Antidérapants avec Clips de Fixation – 4 Tapis Auto Avant/arrière – Moquette Noire","DBS","Amazon","Auto et Moto",2287,"N/A","N/A",3261887673948,"N/A","Tapis de sol",35,29.99,-10,77,77,-18,2297.5,2296.61,101,4,"Amazon","N/A",3,861,-26,"Small Oversize",1.97,10.24,21.26,2.87,"N/A","N/A","07/01/2024",37,6,0,0.76
"https://amazon.fr/dp/B0BSD4WPJK","https://m.media-amazon.com/images/I/717SJse4HGL._SX450_.jpg","B0BSD4WPJK","DBS – Tapis de Voiture - sur Mesure pour Peugeot 208/2008 dès 10/2019 – Antidérapants avec Clips de Fixation – 4 Tapis Auto Avant/arrière – Moquette Noire","DBS","Amazon","Auto et Moto",2045,"N/A","N/A",3261887673856,"N/A","Tapis de sol",26,29.99,-15,72,72,33,2173.2,2172.36,136,3.8,"Amazon","N/A",3,920,-29,"Standard Oversize",0.79,17.72,30.31,2.31,"N/A","N/A","06/01/2024",38,4,0,0.54
"https://amazon.fr/dp/B0BSD44T7G","https://m.media-amazon.com/images/I/81pdRlK5I3L._SX450_.jpg","B0BSD44T7G","DBS – Tapis de Voiture - sur Mesure pour Peugeot 3008 (10/2016-11/2020) – Antidérapants avec Clips de Fixation – 4 Tapis Auto Avant/arrière – Moquette Noire","DBS","Amazon","Auto et Moto",26260,"N/A","N/A",3261887673894,"N/A","Tapis de sol",570,29.99,-6,38,38,-12,1141.16,1140.61,41,3.8,"Amazon","N/A",3,218,8,"Standard Oversize",1.22,20.63,25.08,2.93,"N/A","N/A","12/01/2025",38,4,0,0.93
"https://amazon.fr/dp/B0CXLYWQY6","https://m.media-amazon.com/images/I/81JDCAspyYL._SX450_.jpg","B0CXLYWQY6","100 Pièces Pastille Lave Glace pour Pare-Brise Auto, Liquide Lave Glace Voiture Convient aux tablettes de nettoyage pour vitres, fenêtres et carrelages(Emballées Individuellement)","XMSCN","FBA","Auto et Moto",4507,739319473150,"N/A",0739319473150,"N/A","Liquide lave-glace",19,14.99,-16,94,94,47,1407.05,1405.97,166,4.4,"Cares Auto Parts","China",2,1103,"N/A","Extra Large Envelope",2.17,7.01,8.7,0.55,"N/A","N/A","01/01/2026",24,6,0,0.58
"https://amazon.fr/dp/B0F5WSRTKQ","https://m.media-amazon.com/images/I/713YppMc2IL._SX450_.jpg","B0F5WSRTKQ","JBL Stage2 Haut Parleur Voiture Coaxiaux 100mm (4"") de Harman Kardon Enceinte Auto Audio Premium Système Sonore High Performance 40W RMS 320W Max Car HiFi - Paire","JBL","Amazon","High-Tech",1201,"N/A","N/A",1200130019838,"N/A","Enceintes",24,39.42,-22,257,43,,17416.72,1705.01,189,4.4,"Amazon","N/A",4,0,"N/A","Small Parcel",2.76,5.47,10.55,1.83,"N/A","N/A","02/01/2026",11,9,7,1.36
"https://amazon.fr/dp/B0F5WYNBPD","https://m.media-amazon.com/images/I/71GCrKu57nL._SX450_.jpg","B0F5WYNBPD","JBL Stage2 Haut Parleur Voiture Composants 165mm (6.5"") de Harman Kardon Enceinte Auto Audio Premium Système Sonore High Performance 90W RMS 720W Max Car HiFi - Paire","JBL","Amazon","High-Tech",1201,"N/A","N/A",1200130019814,"N/A","Enceintes",24,83.12,-8,257,84,,17416.72,7067.22,198,4.4,"Amazon","N/A",4,0,"N/A","Standard Parcel",3.46,8.54,16.61,3.95,"N/A","N/A","02/01/2026",11,13,7,1.3
